Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_short_tons,Average_Employees,Labor_Hours
2019,4003376,Addcar System 16,West Virginia,Logan,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining Llc,"12081 Va. Blvd, Ashland, KY 41102",,Appalachia Central,596082,13,27054
2019,4407041,Ahm Coal Mac Mine #1,West Virginia,Logan,Active,Surface,Indepedent Producer Operator,Mine only,"Appalachian Highwall Mining, L","P.O. Box 708, Salyersville, KY 41465",,Appalachia Central,62620,4,7677
2019,4601368,Fanco,West Virginia,Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Guyandotte Mining, Llc","P.O. Box 1389, Gilbert, WV 25621",United Mine Workers Of America,Appalachia Central,0,36,87692
2019,4602140,Saunders Preparation Plant,West Virginia,Logan,Active,Underground,Operating Subsidiary,Preparation Plant,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,0,54,115051
2019,4602444,Elk Creek Plant,West Virginia,Logan,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,0,7,16721
2019,4602444,Elk Creek Plant,West Virginia,Logan,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,0,63,150492
2019,4602515,Preparation Plant,West Virginia,Logan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,2,5160
2019,4604315,Elk Lick Tipple,West Virginia,Logan,Active,Surface,Operating Subsidiary,Preparation Plant,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,0,7,16132
2019,4604315,Elk Lick Tipple,West Virginia,Logan,Active,Underground,Operating Subsidiary,Preparation Plant,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,0,16,35907
2019,4605086,Rum Creek Preparation Plant,West Virginia,Logan,Active,Surface,Operating Subsidiary,Preparation Plant,"Bandmill Coal, Llc","P.O. Box 1076, Holden, WV 25625",United Mine Workers Of America,Appalachia Central,0,5,11730
2019,4605086,Rum Creek Preparation Plant,West Virginia,Logan,Active,Underground,Operating Subsidiary,Preparation Plant,"Bandmill Coal, Llc","P.O. Box 1076, Holden, WV 25625",United Mine Workers Of America,Appalachia Central,0,47,105570
2019,4605909,Holden No 22 Preparation Plant,West Virginia,Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Coal-Mac Llc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,0,22,33163
2019,4608249,Condor #1 Mine,West Virginia,Logan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Condor Holdings Llc,"P.O. Box 328, Mount Gay, WV 25637",,Appalachia Central,164420,32,87323
2019,4608663,Stonecoal Branch Mine No. 2,West Virginia,Logan,Active,Underground,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,553577,71,154616
2019,4608801,Aracoma Alma Mine #1,West Virginia,Logan,Active,Underground,Operating Subsidiary,Mine only,"Aracoma Coal Company, Llc","P.O. Box 1120, Holden, WV 25625",,Appalachia Central,676296,136,345800
2019,4608802,Hernshaw Mine,West Virginia,Logan,Active,Underground,Operating Subsidiary,Mine only,"Aracoma Coal Company, Llc","P.O. Box 1120, Holden, WV 25625",,Appalachia Central,338601,72,174040
2019,4608838,Superior Surface Mine,West Virginia,Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,474607,49,116966
2019,4608917,Eagle Creek #11,West Virginia,Logan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Eagle Creek Mining L,"P.O. Box 1200, Robinson Cree, KY 41560",,Appalachia Central,255543,26,61670
2019,4608939,Guyan Mine,West Virginia,Logan,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Erp Environmental Fund Inc.,"P.O. Box 305, Madison, WV 25130",,Appalachia Central,90,4,8888
2019,4608984,Holden #22 Surface,West Virginia,Logan,Active,Surface,Operating Subsidiary,Mine only,Coal-Mac Llc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,2177072,198,549020
2019,4609029,Mountaineer Ii Mine,West Virginia,Logan,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Llc,"P.O. Box E, Sharples, WV 25183",,Appalachia Central,1256784,305,763798
2019,4609046,Cardinal Preparation Plant,West Virginia,Logan,Active,Surface,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Llc,"P.O. Box E, Sharples, WV 25183",,Appalachia Central,0,3,7119
2019,4609046,Cardinal Preparation Plant,West Virginia,Logan,Active,Underground,Operating Subsidiary,Preparation Plant,Mingo Logan Coal Llc,"P.O. Box E, Sharples, WV 25183",,Appalachia Central,0,23,52206
2019,4609101,Toney Fork Surface Mine,West Virginia,Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,617756,70,179796
2019,4609204,Reylas Surface Mine,West Virginia,Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,466718,59,137737
2019,4609217,Powellton #1 Mine,West Virginia,Logan,Active,Underground,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,1036842,221,556317
2019,4609219,Highwall Miner No.1,West Virginia,Logan,Active,Surface,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,207441,12,31719
2019,4609294,Washington Mine,West Virginia,Logan,Temporarily closed,Underground,Operating Subsidiary,Mine only,"Hampden Coal, Llc","P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,259627,104,277844
2019,4609361,Cedar Grove #2 Mine,West Virginia,Logan,Active,Underground,Operating Subsidiary,Mine only,"Aracoma Coal Company, Llc","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,400440,70,163029
2019,4609390,Mine No. 4,West Virginia,Logan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Selah Corporation,"P.O. Box 1375, Gilbert, WV 25621",,Appalachia Central,74820,42,74979
2019,4609495,Eagle Seam Deep Mine,West Virginia,Logan,Active,Underground,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,488334,56,129628
2019,4609514,Muddy Bridge,West Virginia,Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,226098,58,153667
2019,4609528,Buffalo Deep Mine,West Virginia,Logan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Hampden Coal Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",,Appalachia Central,178839,83,198500
2019,4609537,Ram Surface Mine No. 1,West Virginia,Logan,Active,Surface,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,146204,25,70018
2019,4609541,No. 2 Gas,West Virginia,Logan,Active,Underground,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,273544,51,134367
2019,4609558,No. 4 Auger,West Virginia,Logan,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"G & R Augering, Inc.","P.O. Box 585, Gilbert, WV 25621",,Appalachia Central,8650,4,2051
2019,4609560,North Fork Surface Mine,West Virginia,Logan,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25632",,Appalachia Central,10157,3,1144
2019,4609563,Eagle No 1 Mine,West Virginia,Logan,Active,Underground,Indepedent Producer Operator,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,187562,47,66193
2019,4609564,Elklick Surface Mine,West Virginia,Logan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,280613,28,61797
2019,1518890,Southeastern Auger No. 1,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Southeastern Coal Inc.,"342 Chadwick Dr, Tazewell, VA 24651",,Appalachia Central,1988,2,208
2019,1519689,Hwm#1,West Virginia,Mcdowell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Skyway Strip, Inc.","24044 State Highway  194, Fedscreek, KY 41524",,Appalachia Central,14145,6,16230
2019,1519758,Addcar #2,West Virginia,Mcdowell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,2448,7,1832
2019,1519783,No. 1,West Virginia,Mcdowell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Alley Trucking Llc,"1325 Bluefield Ave., Bluefield, WV 24701",,Appalachia Central,1229,1,200
2019,4602380,Bishop Impoundment Area,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Chestnut Land Holdings, Llc","P.O. Box 2178, Beaver, WV 25813",,Appalachia Central,11536,15,33515
2019,4603303,Superior Cleaning Plant,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Superior Processing, Inc.","356 S College Ave, Bluefield, VA 24605",,Appalachia Central,0,1,1564
2019,4603303,Superior Cleaning Plant,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Superior Processing, Inc.","356 S College Ave, Bluefield, VA 24605",,Appalachia Central,0,17,37538
2019,4605741,Low Gap Surface Mine,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,119172,17,35087
2019,4605872,Litwar Preparation Plant,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Litwar Processing Company, Llc","P.O. Box 727, Iaeger, WV 24844",United Mine Workers Of America,Appalachia Central,0,7,13401
2019,4606265,Sewell Mine B,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Ave., Bluefield, VA 24605",,Appalachia Central,111843,34,72343
2019,4606578,Red Fox Surface Mine,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,Justice Energy Company Inc,"818 N Eisenhower Dr, Beckley, WV 25801",,Appalachia Central,124485,27,57234
2019,4606609,Skyway Ii Mine,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Skyway Strip, Inc","P.O. Box 770, Bluefield, WV 24701",,Appalachia Central,2500,3,1132
2019,4607366,No 1,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701",,Appalachia Central,39478,14,37268
2019,4607852,Big Creek Washer,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Baystar Coal Company Inc,"P.O. Box 1030, Bluefield, VA 24605",,Appalachia Central,0,13,30032
2019,4608647,Eckman Surface Mine,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","640 Clover Dew Dairy Road, Princeton, Wv, WV 24740",,Appalachia Central,476879,103,248953
2019,4608659,Mine No. 32,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Lo Down Energy, Inc.","119 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,156983,43,60853
2019,4608786,No 57 Mine,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Nufac Mining Company, Inc","100 Cranberry Creek Drive, Beckley, WV 25801",,Appalachia Central,100985,41,86020
2019,4608884,No 58,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Pay Car Mining Inc,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,41390,18,50314
2019,4609024,No 1 Miner,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Justice Highwall Mining, Inc.","P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,23930,9,21467
2019,4609093,Mine No. 7,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Rock N Roll Coal Company, Inc.","4641 Greenbrier Mtn Rd, Panther, WV 24872",,Appalachia Central,32334,23,39902
2019,4609198,Caretta #3 Mine,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Rs Mining Inc,"P.O. Box 1090, Oceana, WV 24870",,Appalachia Central,94940,22,47483
2019,4609207,Mine No 2,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Harman Branch Mining Inc,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,112876,23,40184
2019,4609261,Mine No. 39,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,459680,162,381774
2019,4609271,Mine No 3,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,Ambush Mining Inc,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,43361,12,23324
2019,4609340,Horse Creek Mine 2,West Virginia,Mcdowell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Rayco, Llc","P.O. Box 480, Iaeger, WV 24844",,Appalachia Central,24390,8,7705
2019,4609357,Eckman Plant,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Prime Processing, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,0,22,43283
2019,4609357,Eckman Plant,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Prime Processing, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,0,48,96338
2019,4609374,Shm #67,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Straight Line Mining, Llc","3834 Westernport Rd, Westernport, MD 21562",,Appalachia Central,123645,8,18301
2019,4609395,Dry Branch Surface Mine,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",,Appalachia Central,480629,107,270952
2019,4609441,Switchback Loadout,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Star Services, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,0,5,16636
2019,4609442,Apollo Surface Mine,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,197395,34,98353
2019,4609455,Sewell Mine R,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605",,Appalachia Central,82004,13,31909
2019,4609478,Windmillgap Surface Mine,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,"Onyx Energy, Llc","150 Courthouse Road, Suite 302, Princeton, WV 24740",,Appalachia Central,148475,33,80893
2019,4609480,Skyway Iii Mine,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Skyway Strip, Inc.","356 S. College Ave, Bluefield, VA 24605",,Appalachia Central,34748,15,47832
2019,4609484,Newhall Surface Mine No. 2,West Virginia,Mcdowell,Active,Surface,Indepedent Producer Operator,Mine only,Little Seam Mining Co.,"64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,92166,11,22472
2019,4609485,Atwell Branch Surface Mine,West Virginia,Mcdowell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Gme Mining & Reclamation, Inc.","64 Main Caretta Rd, Caretta, WV 24892",,Appalachia Central,10497,5,5173
2019,4609496,Mine No. 43,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,362973,111,256727
2019,4609507,Edm No. 1 Mine,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Raw Coal Mining Company, Inc","356 South College Avenue, Bluefield, VA 24605",,Appalachia Central,50465,24,51026
2019,4609533,Berwind Deep Mine,West Virginia,Mcdowell,Active,Underground,Indepedent Producer Operator,Mine only,"Ramaco Resources, Llc","P.O. Box 219, Verner, WV 25650",,Appalachia Central,188241,66,161031
2019,4601318,Harrison County Mine,West Virginia,Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Harrison County Coal Compa,"464 North Portal Road, Wallace, WV 26448",United Mine Workers Of America,Appalachia Northern,6808868,459,1102694
2019,4601433,Marion County Mine,West Virginia,Marion,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The Marion County Coal Company,"151 Johnny Cake Road, Metz, WV 26585",United Mine Workers Of America,Appalachia Northern,5962845,563,1269373
